0	0.000696361
1	0.00287916
2	0.00209566
3	0.00330791
4	0.00970131
5	0.0160344
6	0.0208849
7	0.0407129
8	0.0421383
9	0.0350689
10	0.0209454
11	0.0108993
12	0.00496228
13	0.00852279
14	0.0179258
15	0.0131953
16	0.0199524
17	0.0156197
18	0.020229
19	0.0284822
20	0.0401031
21	0.0386984
22	0.0416875
23	0.0621331
24	0.0619117
25	0.0315026
26	0.053245
27	0.0791865
28	0.056066
29	0.0608091
30	0.043355
31	0.0500948
32	0.0454774
33	0.0177221
34	0.0387223
35	0.0312358
36	0.0148697
37	0.0231865
38	0.0156964
39	0.0218747
40	0.0204706
41	0.00455396
42	0.00344594
43	0.00336092
44	0.00327256
45	0.00506729
46	0.0037416
47	0.00483694
48	0.00668046
49	0.0149007
50	0.0156871
51	0.0085964
52	0.00746291
53	0.0047416
54	0.0106426
55	0.0126388
56	0.00525869
57	0.00262906
58	0.00363132
59	0.00467049
60	0.00272854
61	0.00184847
62	0.00476634
63	0.0091933
64	0.0357832
65	0.0302687
66	0.0241921
67	0.0226934
68	0.0173813
69	0.0355544
70	0.0190193
71	0.0152547
72	0.0338748
73	0.0375678
74	0.00980704
75	0.0288912
76	0.0508521
77	0.0324195
78	0.0297661
79	0.0216325
80	0.0466145
81	0.0611677
82	0.0727443
83	0.0615071
84	0.0422086
85	0.0152454
86	0.0398969
87	0.0473095
88	0.0638006
89	0.0376733
90	0.00928758
91	0.00992968
92	0.016279
93	0.0147257
94	0.0153775
95	0.0106409
96	0.0147366
97	0.00450474
98	0.0134453
99	0.0170912
100	0.0380933
101	0.0462183
102	0.0410712
103	0.0363123
104	0.025219
105	0.0240046
106	0.0389967
107	0.0473112
108	0.0520704
109	0.0297766
110	0.0334178
111	0.0509017
112	0.0767358
113	0.04662
114	0.0302117
115	0.0271151
116	0.027972
117	0.0174106
118	0.00109914
119	0.00102734
120	0.00669089
121	0.00730703
122	0.0131772
123	0.00644058
124	0.00286469
125	0.00155883
126	0.0084848
127	0.0122307
128	0.00110446
129	0.00113434
130	0.000412955
131	0.000419994
132	0.00324616
133	0.0027106
134	0.00277885
135	0.00456085
136	0.00895549
137	0.00920614
138	0.00787842
139	0.00331948
140	0.00756088
141	0.0156662
142	0.0105511
143	0.027962
144	0.0218563
145	0.0190829
146	0.0333195
147	0.0322792
148	0.0386305
149	0.0379096
150	0.0327364
151	0.0224887
152	0.0176396
153	0.0252121
154	0.0298239
155	0.0559388
156	0.0565162
157	0.0498847
158	0.0318432
159	0.0382953
160	0.023335
161	0.0154754
162	0.0333319
163	0.038941
164	0.0371548
165	0.0164453
166	0.0115368
167	0.0183631
168	0.0232822
169	0.0151833
170	0.00738314
171	0.0106424
172	0.00241187
173	0.0078259
174	0.00807841
175	0.011762
176	0.011076
177	0.0178316
178	0.0087422
179	0.0210064
180	0.0173266
181	0.0640993
182	0.0232415
183	0.0186322
184	0.0351962
185	0.0532779
186	0.0501768
187	0.0195561
188	0.031434
189	0.0220055
190	0.01243
191	0.0188405
192	0.0156992
193	0.0426146
194	0.048919
195	0.0539105
196	0.0813104
197	0.0534059
198	0.0630828
199	0.0794239
200	0.0494227
201	0.0588139
202	0.0422525
203	0.031981
204	0.0294954
205	0.0111103
206	0.0146649
207	0.00544879
208	0.00714187
209	0.0100291
210	0.00505838
211	0.00711083
212	0.0104329
213	0.00896996
214	0.00700967
215	0.0105042
216	0.00872561
217	0.00815435
218	0.00556088
219	0.0108899
220	0.00638524
221	0.0180843
222	0.0427607
223	0.0249546
224	0.00479281
225	0.0123864
226	0.0165794
227	0.0213105
228	0.0197506
229	0.0305532
230	0.0474228
231	0.038516
232	0.0321311
233	0.0485238
234	0.0307791
235	0.0211187
236	0.00791553
237	0.00845365
238	0.0107718
239	0.00506249
240	0.0148821
241	0.0131609
242	0.00959839
243	0.0263593
244	0.0287883
245	0.0125847
246	0.0172433
247	0.0250452
248	0.0128211
249	0.0145775
250	0.00569189
251	0.00276919
252	0.00505693
253	0.00325741
254	0.0017397
255	0.00286092
256	0.00368159
257	0.0032698
258	0.00110048
259	0.00147001
260	0.00542697
261	0.00124236
262	0.00324918
263	0.000678129
264	0.00352916
265	0.0132557
266	0.00697555
267	0.019219
268	0.00430293
269	0.00465021
270	0.00390231
271	0.00350586
272	0.000332233
273	0.00278296
274	0.0141494
275	0.0199214
276	0.0239187
277	0.0229941
278	0.00686858
279	0.0118102
280	0.0177072
281	0.0383154
282	0.0304823
283	0.0171739
284	0.014538
285	0.00940696
286	0.00897088
287	0.0111065
288	0.00308867
289	0.00382912
290	0.00207807
291	0.00141343
292	0.00292011
293	0.00189858
294	0.0077616
295	0.00842366
296	0.00471668
297	0.00651135
298	0.00324709
299	0.00318674
300	0.00214843
301	0.00823245
302	0.00484409
303	0.00934187
304	0.00158835
305	0.00594054
306	0.00784593
307	0.00760115
308	0.0100264
309	0.00589911
310	0.00366685
311	0.00653325
312	0.00020052
313	0.00131688
314	0.0184267
315	0.0226382
316	0.00794654
317	0.00640997
318	0.0104286
319	0.0132306
320	0.00576735
321	0.00266205
322	0.00344788
323	0.0158933
324	0.0099424
325	0.026095
326	0.0231625
327	0.0247264
328	0.0170041
329	0.0197947
330	0.0194984
331	0.0277985
332	0.0215723
333	0.00955313
334	0.00874142
335	0.0341977
336	0.048805
337	0.0336276
338	0.0356908
339	0.0225546
340	0.0358767
341	0.053334
342	0.0347588
343	0.0255404
344	0.00505807
345	0.0141801
346	0.00658448
347	0.00336076
348	0.0261388
349	0.0273472
350	0.0294906
351	0.0288763
352	0.0281741
353	0.028042
354	0.0378249
355	0.0544156
356	0.0428563
357	0.03701
358	0.0267293
359	0.0234329
360	0.0279887
361	0.0173771
362	0.0184043
363	0.042936
364	0.0374586
365	0.047032
366	0.0229234
367	0.00437451
368	0.00248632
369	0.00412936
370	0.00735277
371	0.0127282
372	0.0201164
373	0.010592
374	0.0207376
375	0.0293077
376	0.0401901
377	0.02415
378	0.0110685
379	0.0102188
380	0.0336285
381	0.0300463
382	0.0308262
383	0.0344358
384	0.0522145
385	0.0446811
386	0.0675432
387	0.0629972
388	0.0573634
389	0.0392432
390	0.0311113
391	0.028874
392	0.0241733
393	0.0309814
394	0.0362756
395	0.0188938
396	0.0273942
397	0.0201055
398	0.0296486
399	0.0268681
400	0.0432062
401	0.0485164
402	0.0472499
403	0.0511998
404	0.0181197
405	0.0153189
406	0.0202033
407	0.0220326
408	0.00276938
409	0.00197782
410	0.00377553
411	0.00908293
412	0.0221172
413	0.0206927
414	0.0123693
415	0.0295268
416	0.0336647
417	0.0424279
418	0.0136178
419	0.0113395
420	0.0268257
421	0.0277009
422	0.0200594
423	0.0116581
424	0.00393128
425	0.00676664
426	0.0166458
427	0.00991192
428	0.0160277
429	0.00440569
430	0.0062577
431	0.0191699
432	0.0187853
433	0.0363089
434	0.032992
435	0.0304553
436	0.0247215
437	0.0246261
438	0.0287233
439	0.0355318
440	0.0319831
441	0.0270599
442	0.0356336
443	0.0250082
444	0.0217404
445	0.0116044
446	0.0270432
447	0.0253025
448	0.016783
449	0.0299641
450	0.021302
451	0.0335271
452	0.0115022
453	0.00828279
454	0.0140703
455	0.0152896
456	0.0165994
457	0.00902559
458	0.0163144
459	0.0278673
460	0.0118571
461	0.00305356
462	0.00282409
463	0.000466547
464	0.00101078
465	0.000230452
466	0.00441704
467	0.00789233
468	0.00451018
469	0.000219498
470	0.00227718
471	0.010536
472	0.0123451
473	0.0283269
474	0.0231054
475	0.0255965
476	0.0203472
477	0.00980538
478	0.0146666
479	0.0201711
480	0.0216962
481	0.0118602
482	0.0232434
483	0.0142569
484	0.0216882
485	0.0153147
486	0.0302453
487	0.0120312
488	0.0296637
489	0.0581895
490	0.0468557
491	0.0603411
492	0.0659691
493	0.0768455
494	0.0480924
495	0.0615995
496	0.0497326
497	0.0445314
498	0.0109745
499	0.0160542
500	0.0159313
501	0.00592681
502	0.0125267
503	0.00649554
504	0.0100068
505	0.0200777
506	0.014055
507	0.0202418
508	0.0436805
509	0.0416083
510	0.0394673
511	0.031686
512	0.0309842
513	0.0344876
514	0.0287901
515	0.0333568
516	0.0248184
517	0.0280809
518	0.0383627
519	0.0164516
520	0.0331268
521	0.0247009
522	0.0164167
523	0.01682
524	0.0428457
525	0.041407
526	0.0229349
527	0.02602
528	0.0212058
529	0.0336175
530	0.0270028
531	0.0221091
532	0.0224865
533	0.0201977
534	0.012515
535	0.00672942
536	0.0133193
537	0.00917321
538	0.000721768
539	0.00205347
540	0.00481139
541	0.0127413
542	0.00340323
543	0.0122697
544	0.0112573
545	0.00968793
546	0.0092601
547	0.00490399
548	0.00540243
549	0.00049149
550	0.00341858
551	0.000535028
552	0.000852511
553	0.0106319
554	0.00239242
555	0.00643905
556	0.00219179
557	0.00220332
558	0.00157221
559	0.00265979
560	0.00325159
561	0.0085599
562	0.00959865
563	0.0068634
564	0.00824226
565	0.00416534
566	0.0037554
567	0.00444673
568	0.00127603
569	0.00565538
570	0.00188093
571	0.00301492
572	0.000558998
573	0.00727788
574	0.00120246
575	0.00480063
576	0.00764835
577	0.0217361
578	0.0225168
579	0.0364379
580	0.0177197
581	0.0280825
582	0.0259416
583	0.0189122
584	0.0609281
585	0.0242237
586	0.0374199
587	0.0281091
588	0.012738
589	0.0256208
590	0.0240512
591	0.0316661
592	0.0321316
593	0.028459
594	0.0193414
595	0.0287682
596	0.0236663
597	0.0112746
598	0.0163892
