0	0.00244539
1	0.000761317
2	0.0152508
3	0.0129141
4	0.019069
5	0.0122117
6	0.0299873
7	0.0262257
8	0.0192325
9	0.0090157
10	0.00678509
11	0.00834209
12	0.0156508
13	0.00728654
14	0.00382916
15	0.00582316
16	0.00301549
17	0.00489673
18	0.0116228
19	0.0143311
20	0.00368487
21	0.00434362
22	0.00153765
23	0.00128231
24	0.00271867
25	0.0102658
26	0.017721
27	0.00207575
28	0.00193141
29	0.00872199
30	0.0123851
31	0.0224215
32	0.0230046
33	0.012651
34	0.0139099
35	0.00131194
36	0.00845377
37	0.007103
38	0.00712061
39	0.00932376
40	0.0104733
41	0.0277401
42	0.0308792
43	0.0466351
44	0.0602627
45	0.0599883
46	0.0515134
47	0.0400822
48	0.0408845
49	0.0281631
50	0.0328197
51	0.0133079
52	0.0102968
53	0.0120282
54	0.0294792
55	0.0510496
56	0.0714792
57	0.0406861
58	0.0318279
59	0.0271892
60	0.0460878
61	0.0621243
62	0.0576561
63	0.0638973
64	0.0483131
65	0.0439141
66	0.052716
67	0.0530074
68	0.0279578
69	0.0167971
70	0.0463102
71	0.0427956
72	0.044714
73	0.0337098
74	0.0323585
75	0.0361693
76	0.0289981
77	0.0317334
78	0.0271651
79	0.0242107
80	0.0218461
81	0.00965548
82	0.015333
83	0.0159064
84	0.0081002
85	0.00367369
86	0.00254939
87	0.00565326
88	0.00852936
89	0.00692016
90	0.00163705
91	0.0054465
92	0.0277784
93	0.00984131
94	0.00372926
95	0.00175073
96	0.00144308
97	0.00232793
98	0.00144946
99	0.00528816
100	0.0150106
101	0.0276506
102	0.0376457
103	0.0523086
104	0.0395585
105	0.0367035
106	0.00766649
107	0.0189417
108	0.0152365
109	0.00382314
110	0.00524067
111	0.0055669
112	0.0119324
113	0.0230635
114	0.0239766
115	0.0185021
116	0.0133069
117	0.0188347
118	0.0165023
119	0.0092783
120	0.0099155
121	0.00653548
122	0.015318
123	0.0145386
124	0.0107633
125	0.0046863
126	0.000849113
127	0.0109939
128	0.0050009
129	0.00205704
130	0.00145201
131	0.00556868
132	0.00246487
133	0.00225124
134	0.00360601
135	0.00741116
136	0.02662
137	0.0122579
138	0.0046579
139	0.00725547
140	0.00733143
141	0.00877428
142	0.00595274
143	0.00450249
144	0.00915483
145	0.0356135
146	0.0613884
147	0.0252251
148	0.0353329
149	0.0507075
150	0.0754428
151	0.0429737
152	0.0170176
153	0.00587657
154	0.00859497
155	0.0133252
156	0.0196226
157	0.0131896
158	0.0129223
159	0.009607
160	0.0096488
161	0.00423274
162	0.00970995
163	0.0122429
164	0.017905
165	0.0128668
166	0.0169817
167	0.0305732
168	0.00601756
169	0.00571624
170	0.0138284
171	0.00820254
172	0.00220408
173	0.0220861
174	0.0147029
175	0.0103409
176	0.00336654
177	0.00876324
178	0.0115799
179	0.0250241
180	0.0388211
181	0.0362866
182	0.0384943
183	0.0436069
184	0.0428055
185	0.0267977
186	0.0233745
187	0.0374162
188	0.034594
189	0.0310348
190	0.0280816
191	0.0139527
192	0.0171547
193	0.0110307
194	0.0256485
195	0.0443694
196	0.0416365
197	0.0561078
198	0.0222145
199	0.0194955
200	0.0142231
201	0.0322163
202	0.0268135
203	0.0212045
204	0.0279001
205	0.0178048
206	0.0331818
207	0.0322143
208	0.0453736
209	0.0262208
210	0.0242011
211	0.0189831
212	0.0119292
213	0.0196549
214	0.011343
215	0.00382071
216	0.00420031
217	0.00531116
218	0.0162724
219	0.0234458
220	0.0210272
221	0.018156
222	0.0374574
223	0.0386831
224	0.0194394
225	0.00503939
226	0.0231814
227	0.0360567
228	0.036114
229	0.0309311
230	0.0299747
231	0.0286503
232	0.042508
233	0.0211024
234	0.00857664
235	0.0168715
236	0.0235524
237	0.00418927
238	0.00668707
239	0.00182634
240	0.00385203
241	0.00470202
242	0.00332094
243	0.00487798
244	0.010316
245	0.00133264
246	0.000433621
247	0.00312426
248	0.0015034
249	0.00118427
250	0.00148611
251	0.00271467
252	0.00533029
253	0.00724122
254	0.00212058
255	0.00189165
256	0.00747104
257	0.00204874
258	0.0105433
259	0.00330338
260	0.00378037
261	0.00979306
262	0.00552177
263	0.0097923
264	0.00626382
265	0.00268054
266	0.00195399
267	0.0075791
268	0.00812816
269	0.0117826
270	0.00080462
271	0.00143124
272	0.0028951
273	0.0275623
274	0.0187215
275	0.00921495
276	0.012527
277	0.015036
278	0.00578724
279	0.0213602
280	0.0193341
281	0.0145834
282	0.0119123
283	0.0214022
284	0.0177231
285	0.0170354
286	0.0169548
287	0.0286347
288	0.0213221
289	0.00403456
290	0.00131201
291	0.00185712
292	0.00365566
293	0.000317558
294	0.00113307
295	0.00471311
296	0.000418326
297	0.00172009
298	0.00182352
299	0.00187982
300	0.000157646
301	0.00139851
302	0.00136202
303	0.00956671
304	0.00828944
305	0.00502991
306	0.00347356
307	0.00399894
308	0.00436255
309	0.000809392
310	8.25718e-05
311	0.00337267
312	0.0043227
313	0.00261783
314	0.00605151
315	0.000645924
316	5.57265e-05
317	0.00917251
318	0.0116481
319	0.0264651
320	0.0633824
321	0.034716
322	0.0428502
323	0.0394139
324	0.0557852
325	0.0587414
326	0.0479152
327	0.0383874
328	0.0659933
329	0.0324038
330	0.0402653
331	0.0171556
332	0.010292
333	0.00146628
334	0.00146555
335	0.007239
336	0.0194516
337	0.00849025
338	0.00783449
339	0.00320446
340	0.00109494
341	0.00563886
342	0.0115431
343	0.0205787
344	0.0412593
345	0.0278975
346	0.0109301
347	0.00467924
348	0.00840324
349	0.00242633
350	0.00715661
351	0.00137857
352	0.00168767
353	0.00333592
354	0.00155073
355	0.00506297
356	0.0014194
357	0.0165039
358	0.0221331
359	0.0168987
360	0.0129274
361	0.00303902
362	0.00352087
363	0.0019525
364	0.00364676
365	0.000855028
366	0.00210243
367	0.0109632
368	0.0215858
369	0.0136046
370	0.011945
371	0.01077
372	0.0130447
373	0.0341372
374	0.0330725
375	0.0454027
376	0.0180861
377	0.0259763
378	0.00880023
379	0.00704117
380	0.00364279
381	0.00146781
382	0.00521268
383	0.000982201
384	0.00333958
385	0.0182021
386	0.00673315
387	0.0120919
388	0.0191762
389	0.0258908
390	0.0372316
391	0.0318257
392	0.0180378
393	0.00599518
394	0.00402148
395	0.000963924
396	0.00417368
397	0.00169915
398	0.00278964
399	0.00611002
400	0.00047284
401	0.00416357
402	0.00238831
403	0.00194827
404	0.00529902
405	0.00553863
406	0.00496117
407	0.00389092
408	0.00321983
409	0.00331003
410	0.00923984
411	0.00571734
412	0.00714743
413	0.0143631
414	0.0137246
415	0.0354325
416	0.0265823
417	0.0143661
418	0.0200703
419	0.0178996
420	0.0575538
421	0.063417
422	0.043792
423	0.029247
424	0.0198966
425	0.0320152
426	0.00776935
427	0.00365658
428	0.00125603
429	0.00337041
430	0.00474694
431	0.00162718
432	0.00242961
433	0.00229876
434	0.00120705
435	0.0013177
436	0.000434668
437	0.000122084
438	0.00317785
439	0.00399369
440	0.00344379
441	0.00506646
442	0.00038276
443	0.0011096
444	0.0119802
445	0.00452568
446	0.00773728
447	0.000129468
448	0.000120328
449	0.0159034
450	0.0164659
451	0.0414085
452	0.0213245
453	0.0225485
454	0.0172029
455	0.0326469
456	0.0356898
457	0.00762468
458	0.0105759
459	0.0264305
460	0.0152916
461	0.00967364
462	0.00828017
463	0.00449098
464	0.00118394
465	0.00020588
466	0.000489848
467	0.00912096
468	0.00527173
469	0.0033453
470	0.00565178
471	0.00398617
472	0.00836399
473	0.00463654
474	0.00277221
475	0.0111995
476	0.00433619
477	0.0195452
478	0.0116606
479	0.0207143
480	0.0175847
481	0.0302518
482	0.034622
483	0.0143905
484	0.0176162
485	0.0109727
486	0.0204875
487	0.00743589
488	0.00343223
489	0.00437457
490	0.00859409
491	0.00863686
492	0.00766704
493	0.00478397
494	0.00931988
495	0.0131907
496	0.00859461
497	0.0078708
498	0.0144784
499	0.0152656
500	0.0231923
501	0.0274552
502	0.0220507
503	0.0283139
504	0.0249874
505	0.0318734
506	0.0202346
507	0.0257764
508	0.0233065
509	0.00920899
510	0.010774
511	0.0122695
512	0.0059825
