0	-0.042267	0.0954429	-0.0110708	-0.132422	0.00578302
1	-0.0421793	0.0969936	-0.011251	-0.133761	0.00583936
2	-0.0423566	0.0958682	-0.0111838	-0.132773	0.00573195
3	-0.0428214	0.096147	-0.0113842	-0.133288	0.00570352
4	-0.0420163	0.0954228	-0.0108946	-0.132378	0.00583375
5	-0.0420495	0.0967441	-0.0111153	-0.133488	0.00580987
6	-0.0426563	0.0958873	-0.0112771	-0.133022	0.00575515
7	-0.0424478	0.0966624	-0.0113464	-0.133542	0.0057782
8	-0.0423525	0.0963391	-0.0113058	-0.13331	0.00592452
9	-0.042863	0.0957417	-0.0113652	-0.132951	0.00571141
10	-0.0425636	0.0964318	-0.0115194	-0.133247	0.00577096
11	-0.0424922	0.0957464	-0.011274	-0.132776	0.00581112
12	-0.0428867	0.0960437	-0.0114386	-0.133235	0.00574278
13	-0.0428586	0.0954795	-0.0113092	-0.132702	0.00567325
14	-0.0426148	0.0962366	-0.0114045	-0.133128	0.00568111
15	-0.0422873	0.0954931	-0.0112322	-0.132409	0.00586038
16	-0.0430591	0.0955721	-0.0113862	-0.132865	0.00562027
17	-0.0429957	0.097093	-0.0115774	-0.134275	0.00576415
18	-0.0433007	0.0968973	-0.0117031	-0.134045	0.00554968
19	-0.0429314	0.0962508	-0.0114356	-0.133274	0.00552699
20	-0.043193	0.0961297	-0.0114642	-0.13338	0.00552158
21	-0.0429505	0.0959117	-0.0114627	-0.13313	0.00573019
22	-0.0430915	0.0970404	-0.0117156	-0.134208	0.00579124
23	-0.0430817	0.0962088	-0.011246	-0.133583	0.00553875
24	-0.0425946	0.0958401	-0.0112312	-0.132908	0.00570443
25	-0.0428556	0.0964021	-0.0114127	-0.133556	0.0057111
26	-0.0423296	0.0954511	-0.0110043	-0.132546	0.00576964
27	-0.0427732	0.0961625	-0.0114315	-0.133294	0.00579024
28	-0.0425619	0.0951801	-0.0110706	-0.132535	0.00586334
29	-0.0427869	0.0956486	-0.0113502	-0.132758	0.00567255
30	-0.0427065	0.0954126	-0.0112282	-0.132478	0.00558711
31	-0.0424962	0.096339	-0.0113428	-0.133233	0.00574068
32	-0.0423843	0.0962496	-0.011229	-0.133093	0.00568826
33	-0.0422841	0.0970797	-0.0112539	-0.133813	0.00570343
34	-0.0423061	0.0967216	-0.0111997	-0.133519	0.00569058
35	-0.0424682	0.0961382	-0.011215	-0.133144	0.0057525
36	-0.0422486	0.0967439	-0.0110668	-0.133489	0.00556303
37	-0.0425233	0.0947822	-0.0110854	-0.131934	0.00571388
38	-0.0420223	0.0954429	-0.0110453	-0.132395	0.00597491
39	-0.0421204	0.0957303	-0.0109485	-0.132862	0.00596011
40	-0.0425931	0.0956197	-0.0111118	-0.132767	0.00566585
41	-0.0424811	0.096864	-0.0112974	-0.13392	0.00587256
42	-0.0424192	0.0969841	-0.0112242	-0.133939	0.00576014
43	-0.0424814	0.0950982	-0.0111995	-0.132104	0.00572347
44	-0.0427162	0.0964223	-0.0112854	-0.133409	0.00555644
45	-0.0428414	0.0959553	-0.0112384	-0.133167	0.00560852
46	-0.042756	0.0956792	-0.0112367	-0.132962	0.00576357
47	-0.0425878	0.095802	-0.0111975	-0.132988	0.0057959
48	-0.0427485	0.0960685	-0.0112093	-0.13318	0.00557273
49	-0.0427333	0.0962036	-0.0111738	-0.133467	0.00570358
50	-0.0425385	0.0967942	-0.0111152	-0.133907	0.00568995
51	-0.0427333	0.0956435	-0.0112777	-0.132833	0.0057337
52	-0.042752	0.0963801	-0.0113169	-0.133604	0.00578906
53	-0.0426478	0.0958879	-0.0112336	-0.133	0.00569773
54	-0.042592	0.0964139	-0.0110632	-0.133517	0.00557385
55	-0.0421074	0.0950082	-0.0109166	-0.132005	0.00580543
56	-0.0420965	0.0961861	-0.0110244	-0.133311	0.00605302
57	-0.0416702	0.0960689	-0.010916	-0.132877	0.00605381
58	-0.0420154	0.0960465	-0.0111778	-0.132941	0.00605734
59	-0.0423051	0.0955315	-0.0109349	-0.132668	0.00576663
60	-0.0426691	0.0956534	-0.0109874	-0.132912	0.00557655
61	-0.0422322	0.0954168	-0.010955	-0.132494	0.00579948
62	-0.0423241	0.0953552	-0.0110526	-0.132431	0.0058047
63	-0.0428414	0.0956443	-0.011174	-0.132919	0.00560743
64	-0.0426996	0.0963446	-0.0114399	-0.133256	0.00565203
65	-0.0425763	0.096248	-0.0111821	-0.133433	0.00579084
66	-0.0423464	0.0972653	-0.0112723	-0.134016	0.00567612
67	-0.0423584	0.0959242	-0.0111056	-0.133015	0.00583837
68	-0.0418755	0.0958691	-0.0109369	-0.132851	0.00604293
69	-0.0419414	0.0954916	-0.010889	-0.132418	0.00587403
70	-0.041692	0.0949446	-0.0106433	-0.131898	0.00590458
71	-0.0417994	0.0953204	-0.0106568	-0.132385	0.00592179
72	-0.0421935	0.0960129	-0.0109223	-0.133179	0.00589458
73	-0.0420466	0.095382	-0.010847	-0.132476	0.00589463
74	-0.0422988	0.0951519	-0.0110316	-0.132225	0.00580601
75	-0.0421344	0.0963207	-0.0110437	-0.133098	0.00568695
76	-0.0422658	0.0955609	-0.0109198	-0.132721	0.00581432
77	-0.0420604	0.0956579	-0.0109123	-0.132516	0.00570969
78	-0.041876	0.0957328	-0.0109142	-0.132513	0.0058181
79	-0.0425183	0.0955705	-0.0109822	-0.132709	0.00560277
80	-0.042215	0.0961001	-0.0110921	-0.132946	0.00572247
81	-0.0424223	0.0961152	-0.0111942	-0.13317	0.00582645
82	-0.0419744	0.0965241	-0.0110386	-0.13327	0.00581038
83	-0.042276	0.0961253	-0.0111084	-0.133125	0.00583212
84	-0.0423374	0.0963747	-0.0110021	-0.133507	0.00579717
85	-0.042518	0.0951431	-0.0110285	-0.132391	0.00575829
86	-0.0426109	0.0954891	-0.0111573	-0.132716	0.00577374
87	-0.0423424	0.096005	-0.0110799	-0.132958	0.00569085
88	-0.0425805	0.0952094	-0.0111207	-0.132397	0.00572798
89	-0.0427189	0.0962146	-0.0113213	-0.133321	0.00570926
90	-0.0421256	0.0951935	-0.0109423	-0.132084	0.00570739
91	-0.0422259	0.0956981	-0.0109635	-0.132633	0.00567194
92	-0.0421579	0.096123	-0.010885	-0.133195	0.00579955
93	-0.0424349	0.0953991	-0.0110487	-0.132588	0.00580276
94	-0.0418804	0.0959645	-0.0108666	-0.132866	0.00588794
95	-0.0422138	0.0963793	-0.011108	-0.133342	0.00585738
96	-0.0420045	0.0956012	-0.0107357	-0.132778	0.00590815
97	-0.0417176	0.0958159	-0.0108387	-0.13272	0.00602518
98	-0.0419718	0.0962883	-0.0110709	-0.133047	0.00585825
99	-0.0425179	0.0963281	-0.0111105	-0.133437	0.00570185
100	-0.0421037	0.0952048	-0.0108421	-0.132145	0.0056787
101	-0.0422001	0.0961959	-0.0108544	-0.133212	0.00567036
102	-0.0423412	0.0963388	-0.0110438	-0.133443	0.00580651
103	-0.0420258	0.0957618	-0.0108507	-0.132846	0.00590918
104	-0.0419638	0.0956747	-0.0108105	-0.132735	0.00590739
105	-0.0416368	0.0946859	-0.0104859	-0.131752	0.00591558
106	-0.0418995	0.0945427	-0.01068	-0.131598	0.00583538
107	-0.0421232	0.0946374	-0.010823	-0.131766	0.00582867
108	-0.0423142	0.0947505	-0.0108947	-0.132043	0.00587326
109	-0.0421569	0.0953972	-0.011025	-0.132242	0.00571284
110	-0.0424815	0.0960521	-0.0111141	-0.133242	0.00582256
111	-0.0424992	0.0965557	-0.0111097	-0.133686	0.00574054
112	-0.0423143	0.096506	-0.0111816	-0.133522	0.00588301
113	-0.0423656	0.0959863	-0.0111163	-0.133057	0.00582169
114	-0.0421834	0.0954415	-0.0108981	-0.132426	0.0056994
115	-0.0422631	0.0956881	-0.0110047	-0.132801	0.00585476
116	-0.0424389	0.095972	-0.0111398	-0.133042	0.00577049
117	-0.0428617	0.0960626	-0.0113252	-0.133324	0.00572492
118	-0.0424441	0.0966289	-0.0113274	-0.133489	0.00574383
119	-0.0424353	0.0953804	-0.0109779	-0.132589	0.00575169
120	-0.0424057	0.0962932	-0.0111855	-0.133312	0.00579881
121	-0.0424753	0.0963722	-0.0112257	-0.133279	0.00565671
122	-0.0424246	0.0957742	-0.0112292	-0.132837	0.00586772
